"Language","Glottocode","PC1","PC2","PC3"
"Mende","mend1266",-2.11165213935712,3.52204486287398,-1.53082910252271
"Obolo","obol1244",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Sahaptin, Yakima","yaki1237",3.72824533943565,-0.293248328000258,1.1464262027082
"Warrwa","narr1258",4.50121985129661,-0.627360762691818,1.33429774709286
"Nyulnyul","nyul1247",4.50121985129661,-0.627360762691818,1.33429774709286
"Shua","shua1254",2.46726580735026,0.419870089371372,1.18000335868618
"Yuchi","yuch1247",3.63598765922931,0.313775895711241,1.39980195011631
"Yurok","yuro1248",4.31999424392739,-0.19137082485034,-0.243021901391568
"Karok","karo1304",4.76418564960195,0.00866284742594714,0.706307341449332
"Koasati","koas1236",3.65403838119738,0.732570390010455,0.610745362039208
"Haida","haid1248",4.57658133783831,0.435323351323764,1.41215958769225
"Tlingit","tlin1245",3.07568065067474,2.23439277883371,0.209562087980923
"Tlingit","tlin1245",3.008906785742,2.16806526229712,0.146540721769016
"Comanche","coma1245",4.96285147707527,-0.546625811069671,1.07747103488171
"Tsimshian","tsim1250",2.73149753354574,0.841692352739252,1.17507680743486
"Kutenai","kute1249",4.10772836371588,-0.290376103184941,0.895482368605796
"Passamaquoddy","pass1249",2.17272508610205,-0.214126297849784,0.908143966257377
"Oromo, Harar","east2652",-1.45988594549644,-0.199757954187817,-0.240085676819108
"Wari’","wari1268",1.81944254013099,0.637357885840183,1.08676654085369
"Awa Pit","awac1239",3.40649454123612,0.947332996607503,0.964972281645464
"Maricopa","marl1440",2.93549517780491,0.620114763179226,1.3145951108178
"Cahuilla","cahu1264",4.64068883516474,-0.131945708528142,0.200593062756213
"Fijian ","fiji1243",-2.16937994463287,-0.98318531171366,-1.06911528888857
"Fijian ","fiji1243",-2.16937994463287,-0.98318531171366,-1.06911528888857
"Koyraboro Senni","koyr1242",-3.11887358101316,1.20939609819814,2.29533791147145
"Igbo","nucl1417",-4.44143600763674,-0.525926844134366,-1.82303960274861
"Martuthunira","mart1255",2.8628911238675,-0.547548363906176,0.50252510275283
"Ungarinjin","ngar1284",2.48889554207753,0.513585596623372,0.976232571351128
"Pitjantjatjara","pitj1243",-1.82667349764314,-0.340207903307121,-0.824891800085036
"Pitjantjatjara","pitj1243",-1.82667349764314,-0.340207903307121,-0.824891800085036
"Mangarrayi","mang1381",3.74985722266495,-0.266045880937168,1.20951701398505
"Nubian, Dongolese","kenu1236*",2.46049620244239,0.357258007447769,0.984016625239599
"Latvian","latv1249",-7.04454054876568,1.42212953529259,4.45743656846817
"Pipil","pipi1250",2.83745990252445,0.442702305885503,0.451001704840736
"Purépecha","pure1242",-1.74693232919778,0.638608699662049,1.41679534754715
"Tarahumara, Central","cent2131",-0.0704697496928811,-1.20602058120341,0.252705940150566
"Squamish","squa1248",4.867227364137,-0.127268627964045,0.351570003473674
"Mixtec, Chalcatongo","west2824",1.14773506517024,-0.289101429698249,0.186169630451117
"Lepcha","lepc1244",-0.832233943424242,-0.555433301994073,-1.32065845500123
"Ndyuka","suri1272",-1.69981195814897,-1.09078584879575,-0.319676089290675
"Chichewa","nyan1308",-2.77645175777091,-0.757760506418366,-0.700285354504289
"Makua","cent2033",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Wichita","wich1260",3.88999475763141,-0.342690887601888,0.992765837630684
"Sena","nucl1396",0.158465337613328,-1.12979607744981,-1.39796423637841
"Shona","shon1251",-3.46669082965504,-0.486354063948065,-1.41702214300124
"Shona","shon1251",-3.46669082965504,-0.486354063948065,-1.41702214300124
"Nez Perce","nezp1238",3.12409933076555,-0.0415372526006934,0.682856824669467
"Ndonga","ndon1254",-3.23199721612371,-1.40577791361313,-0.167939266655854
"Sesotho","sout2807",-5.26447210256459,2.99887610027681,1.82584172832215
"Tsonga","tson 1249",-5.3658051387282,0.381593655732427,2.45628233623744
"Rama","rama1270",2.58491248614239,-0.112162924821279,0.964259161897384
"Tibetan, Ladakhi","kenh1234",-1.56681051867483,-0.65068965616013,-0.353349718331763
"Beja","beja1238",-1.45988594549644,-0.199757954187817,-0.240085676819108
"Hup","hupd1244",0.99093429630442,0.136961001436525,0.174782253362479
"Bagirmi","bagi1246",-3.53382729036174,0.51071543717917,1.7709480121396
"Acoma","acom1246",2.03409173698438,-0.351222445908067,0.662438565390563
"Acoma","acom1246",2.04218823832517,-0.220249769399537,0.802215018053403
"Sango","sang1328",-5.3658051387282,0.381593655732427,2.45628233623744
"Jakaltek","poot1235",0.568445089700135,-0.112547838946798,0.438350867450402
"Cree, Plains","plai1258",0.748866788189826,2.15359132180107,-1.44533615341299
"Quechua, Imbabura","imba1237",0.472854406396399,-0.152130911151929,0.381671525426368
"Khalkha","halh1238",0.905464001078944,2.12047551391369,4.46558998846757
"Lango","lang1324",-0.913615909900904,-0.426968247070804,-1.13630921086747
"Luvale","luva1239",-1.58325036347569,5.27449675396684,-3.75464699577221
"Warao","wara1303",4.07449513736174,1.65257143451057,1.22244870795093
"Barasano","bara1380",1.19356871094211,-0.00171894082196009,0.593777976910665
"Hixkaryana","hixx1239",1.05061744774421,-0.118026162508422,0.531692636502189
"Ngiyambaa","wang1291",3.0204683041791,-0.315364372455193,0.0938045009152192
"Otomi, Mezquital","mezq1235",-0.553831719255261,-0.4523894490576,-0.322202780324586
"Qiang","qian1264",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Cayuvava","cayu1262",4.0748878095018,0.309335335948773,1.04633136301089
"Diola-Fogny","jola1263",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Bawm","baww1236",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Carib","gali1262",1.35320936326654,-0.930279371589701,0.622980338915776
"Epena Pedee","epen1239",1.48544597220994,0.586810772125027,1.10868791175836
"Fur","furr1244",-2.24693351067238,0.701473479166505,1.258575740623
"Kabyle","kaby1243",-5.6603027944943,1.76042439197097,3.33032908634513
"Berber, Zuara","tuni1262",-0.139477740914459,-1.13626856611246,0.303536105644439
"Berber, Northeast Burkina Faso",NA,-0.31879671711881,-0.413531147275572,0.000515954815992203
"Tatar, Volga","tata1255",1.36033325699868,0.294904186663383,0.39553831735034
"Tatar, Volga","tata1255",1.36033325699868,0.294904186663383,0.39553831735034
"Tatar, Volga","tata1255",1.36033325699868,0.294904186663383,0.39553831735034
"Tatar, Crimean","crim1257",0.472854406396399,-0.152130911151929,0.381671525426368
"Udmurt","udmu1245",1.38557825225698,-1.04658652861297,0.619930140771785
"Fyem","fyam1238",1.09347791154018,-0.208578242238375,-0.371342435236493
"Ika","ikaa1238",0.570558007372585,-0.141447905077414,0.449119225082779
"Nkore-Kiga","nkor1241",-2.57738563517742,-0.937411256801855,-0.71087869449398
"Miwok, Southern Sierra","sout2985",2.35476529535795,-0.0313039733341123,0.936139273721343
"Ingush","ingu1240",-1.165023495321,0.112781056964129,-0.493894949817602
"Hamtai","hamt1247",2.46049620244239,0.357258007447769,0.984016625239599
"Maba","maba1277",1.13615016820431,0.492474011602942,0.886621717909573
"Maranungku","mara1386",3.39671314111675,0.181360884587848,1.13754302991919
"Nenets","nene1251",1.38557825225698,-1.04658652861297,0.619930140771785
"Shipibo-Konibo","ship1254",4.25992041543677,0.0365034768677903,0.760419272302313
"Usan","usan1239",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Una","unaa1239",-1.89038821191723,-0.284765992907371,-0.771383621715027
"Pomo, Southeastern","sout2984",4.88423731190145,-0.345357866113251,0.84831216389488
"Chinantec, Lealao","leal1235",-0.553831719255261,-0.4523894490576,-0.322202780324586
"Nahuatl, Tetelcingo","tete1251",3.48711502979787,0.113587661468469,0.309025333133326
"Nengone","neng1238",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Tepehuan, Southeastern","tepe2976",-1.2596178423021,-0.0851683172104075,0.113282127234832
"Zulu","zulu1248",-5.65615976747589,1.17664956888586,1.86191789851451
"Zulu","zulu1248",-5.65615976747589,1.17664956888586,1.86191789851451
"Zulu","zulu1248",-5.65615976747589,1.17664956888586,1.86191789851451
"Rotokas","roto1249",4.35954265673765,1.07458313343448,1.2633808199708
"Pumi","pumi1242",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Bai","bail1251",-1.05866140818514,-1.08144730335077,-0.278002631700196
"Innu-aimun, Sheshatshiu",NA,1.67429644448962,-0.0443059603068629,0.247387488861629
"Ojibwa, Severn","seve1240",2.17272508610205,-0.214126297849784,0.908143966257377
"Chipewyan","chip1261",2.62447519190168,-1.3108684833405,-0.876869247485766
"Turkmen","turk1304",-4.80087826711536,6.50298908991493,1.72589062477701
"Tibetan, Standard Spoken","tibe1272",-6.08996658660983,0.287836259092996,2.23675466460326
"Tibetan, Standard Spoken","tibe1272",-6.08996658660983,0.287836259092996,2.23675466460326
"Tibetan, Standard Spoken","tibe1272",-6.08996658660983,0.287836259092996,2.23675466460326
"Tibetan, Standard Spoken","tibe1272",-6.08996658660983,0.287836259092996,2.23675466460326
"Tibetan, Standard Spoken","tibe1272",-6.08996658660983,0.287836259092996,2.23675466460326
"Tibetan, Standard Spoken","tibe1272",-6.08996658660983,0.287836259092996,2.23675466460326
"Tibetan, Standard Spoken","tibe1272",-6.08996658660983,0.287836259092996,2.23675466460326
"Tibetan, Standard Spoken","tibe1272",-6.08996658660983,0.287836259092996,2.23675466460326
"Uyghur, Turfan","tuif1238",-1.3384518068595,0.311049325662821,-0.522588371936136
"Slovene","slou1268",-4.5035393433619,0.728566899979481,3.13170492159913
"Romani, Sepecides","balk1252",-1.69981195814897,-1.09078584879575,-0.319676089290675
"Romani, Sepecides","balk1252",-1.69981195814897,-1.09078584879575,-0.319676089290675
"Banoni","bann1247",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Wik-Munkan","wikm1247",4.14763731661355,2.46556787195229,-1.48658481356406
"Lingala","ling1269",-3.05706476662542,-0.753929698068913,-0.596662767309121
"Motuna","siwa1245",0.858400980815451,5.38931733905079,-2.95943391502759
"!Xun (Ekoka)","kung1261",1.98358005069595,1.03362984951928,0.621673396716698
"Itonama","iton1250",4.56515398392183,0.353985527010595,1.49451438483635
"Hyow",NA,-1.56681051867483,-0.65068965616013,-0.353349718331763
"Laragia","lara1258",4.56515398392183,0.353985527010595,1.49451438483635
"Malay, Banjarese","banj1239",-2.40756665031877,-0.728317714350935,-0.804189468135313
"Icelandic","icel1247",-4.37161904688694,0.605465324175787,2.94746417329794
"Italian","ital1282",-4.5035393433619,0.728566899979481,3.13170492159913
"Italian","ital1282",-4.5035393433619,0.728566899979481,3.13170492159913
"Wolof","nucl1347",-4.47848224226997,5.66457850910872,-3.0912752736718
"Kukú","kuku1246",1.44798952242528,0.239164445150584,0.291950414888761
"Bari","bari1284",-1.95381131223011,0.146433568274535,0.250514486366406
"Bari","bari1284",-1.95381131223011,0.146433568274535,0.250514486366406
"Lele","lele1276",-0.139477740914459,-1.13626856611246,0.303536105644439
"Lucazi","luch1239",-2.34195425971473,1.58374021325186,-2.60117758607894
"Kilba","huba1236",-0.139477740914459,-1.13626856611246,0.303536105644439
"Kana","khan1278",-1.6502226957495,-1.5995746681429,-0.806428818330197
"Nandi","nand1266",-1.99719365938063,-0.314295678034394,-0.727682905126882
"Pa’a","paaa1242",0.177358628092317,-1.14895265895972,0.296597443802699
"Shilluk","shil1265",-1.86354883498375,0.0147968992847191,-0.644851646648807
"Boko","boko1266",1.66303690039589,0.0914702448177928,0.451742636192156
"Gbeya","gbey1243",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Gude","gude1246",-0.852327045011075,-1.47289305323313,-0.321498467515369
"Herero","here1253",-0.486340147133086,4.49299988306281,-3.86940419605583
"Aghem","aghe1239",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Anywa","anua1242",-1.60771983976099,-0.384903768439788,-0.729707390102056
"Dagaare","sout2789",-3.05353953060506,-0.925726151310431,-1.72660888264936
"Ajagbe","ajab1335",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Gidar","gida1247",-1.45988594549644,-0.199757954187817,-0.240085676819108
"Margi","marg1265",-1.60433220408098,-0.298842210556373,-0.876691389323548
"Mina","mina1276",-0.139477740914459,-1.13626856611246,0.303536105644439
"Nupe","nupe1256",-2.77645175777091,-0.757760506418366,-0.700285354504289
"Mbay","mbay1241",-1.79749882854209,0.015204444836303,0.234909577696025
"So","sooo1256",2.96992420134658,-0.0515768041938928,0.571597046857163
"Ngombe","ngom1269",-1.6502226957495,-1.5995746681429,-0.806428818330197
"Kaka",NA,-2.19155401324658,-1.04061559903146,-0.977997385408896
"CiLuba","luba1249",-3.05706476662542,-0.753929698068913,-0.596662767309121
"CiLuba","luba1249",-3.05706476662542,-0.753929698068913,-0.596662767309121
"Ga","gaaa1244",-1.0379144408144,0.7262120049862,-1.64610097499552
"Dangme","adan1247",-2.52645875345877,-0.21816249035878,-1.14846011896104
"Tuwuli","tuwu1238",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Nara","nara1262",1.7494321271314,0.0677331017412193,-0.12342816316029
"Hamer","hame1242",1.66694425264298,0.639584235595667,1.02770200179484
"Hamer","hame1242",0.909749444288363,0.87178667988703,0.724466677035696
"Kullo",NA,2.13599166612991,0.158501145084541,0.848868838516804
"Afar","afar1241",-2.74713837662132,0.292729408289919,0.258315392501013
"Harari","hara1271",-1.9677843063007,-0.359815684531489,-0.243705748579701
"Oromo, Boraana","bora1271",-2.17819416013303,-0.287719249036222,-0.373523587425868
"Sidamo","sida1246",-1.91148025240739,-0.406543810716157,-0.289080616149141
"Kalkatungu","kalk1246",2.8628911238675,-0.547548363906176,0.50252510275283
"Duungidjawu","duun1241",3.12203737841715,-0.381797140186362,0.563805587354131
"Arabana","arab1267",1.99107563987746,0.735504589264441,0.224752368662292
"Dyirbal","dyir1250",1.89132124355217,0.818348916164638,0.403919182907163
"Malakmalak","mull1237",4.57658133783831,0.435323351323764,1.41215958769225
"Muruwari","muru1266",3.12203737841715,-0.381797140186362,0.563805587354131
"Warlpiri","warl1254",0.81927158298607,-0.774878195447485,-1.24127236829355
"Yorta Yorta","yort1237",2.8628911238675,-0.547548363906176,0.50252510275283
"Yuwaalaraay","yuwa1242",3.12203737841715,-0.381797140186362,0.563805587354131
"Wangkumara","wong1246",1.92844736265893,1.14143451037632,0.0885366007640216
"Aghu Tharnggalu","aghu1254",1.92844736265893,1.14143451037632,0.0885366007640216
"Ngankikurungkurr","nang1259",2.62205799498012,0.110922521112924,0.913127635133665
"Ngankikurungkurr","nang1259",2.62205799498012,0.110922521112924,0.913127635133665
"Madngele","madn1237",4.11774177661874,0.0632537816730139,0.977685556145803
"Marrithiyel","mari1424",3.39671314111675,0.181360884587848,1.13754302991919
"Bilinara","ngar1235",1.89132124355217,0.818348916164638,0.403919182907163
"Bilinara","ngar1235",1.89132124355217,0.818348916164638,0.403919182907163
"Bardi","bard1255",2.75746792113287,0.554074315379561,1.19307032038134
"Bandjalang, Yugumbir","yugu1249",1.89132124355217,0.818348916164638,0.403919182907163
"Paakantyi","darl1243",1.99107563987746,0.735504589264441,0.224752368662292
"Makasae","maka1316",1.58132508625919,-0.024757228231087,0.711171594396361
"Angal Enen","anga1294",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Loniu","loni1238",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Iyo","zyoo1238",-0.0353914139916493,-0.851223850154215,-0.0686390502979994
"Alekano","alek1238",1.76446083920339,0.681562011624082,0.0541856418895064
"Fuyug","fuyug1242",2.08513511345136,1.13977562905036,0.631736070822791
"Fore","fore1270",1.72983154160804,5.49008143986102,-2.98447716955119
"Benabena","bena1264",1.82636294934007,0.871064044597352,0.324200900320149
"Arapesh","arap1279",2.10589462642523,0.218324426137422,0.507188097374184
"Anggor","ango1254",2.84736566583918,0.939722058717101,0.786745926317891
"Oko","okoo1245",-1.6502226957495,-1.5995746681429,-0.806428818330197
"Amanab","aman1265",2.28360087539563,0.427305897078743,0.942208686442853
"Salt-Yui","salt1242",0.838720429214794,-0.246055827817369,0.023560651617657
"Nagatman","yale1246",1.1482955387273,0.262509830278619,0.515206117367948
"Hua","huaa1250",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Yagaria","yaga1260",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Yagaria","yaga1260",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Waskia","wask1241",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Wambon","wamb1259",0.838720429214794,-0.246055827817369,0.023560651617657
"Wahgi","nucl1620",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Siroi","siro1249",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Sare","kapr1245",1.03617916073949,-0.821339685580756,0.716523874015636
"Olo","oloo1241",1.46425127180867,-0.16381130874306,0.513495808278424
"Mussau","muss1248",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Nabak","naba1256",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Mangap-Mbula","mbul1263",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Kuot","kuot1243",3.64556468362518,0.238053016542877,1.39119562064529
"Kwomtari","nucl1593",1.77433729789584,1.43302618785655,0.813071837415146
"Kunimaipa","kuni1267",1.78906735999047,0.37273707943879,0.46963487862596
"Korafe","kora1294",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Huli","huli1244",-0.0353914139916493,-0.851223850154215,-0.0686390502979994
"Toaripi","toar1246",0.728507282466594,0.147741418341772,0.00281916507345145
"Orokolo","orok1267",2.26881046644156,-0.0937665912499129,0.436531656182617
"Nyangumarda","nyan1301",1.07896732948278,-0.246097124378799,0.13231162002316
"Guugu Yimidhirr","gugu1255",1.07896732948278,-0.246097124378799,0.13231162002316
"Pitta Pitta","pitt1247",2.8628911238675,-0.547548363906176,0.50252510275283
"Yaygir","yayg1236",2.8628911238675,-0.547548363906176,0.50252510275283
"Gumbaynggir","gumb1242",1.07896732948278,-0.246097124378799,0.13231162002316
"Yukulta","gang1267",3.8616616613888,0.0586903435383653,1.10583374883664
"Djapu","djap1238",1.92844736265893,1.14143451037632,0.0885366007640216
"Uradhi","urad1239",2.8628911238675,-0.547548363906176,0.50252510275283
"Nyawaygi","nyaw1247",2.8628911238675,-0.547548363906176,0.50252510275283
"Warrgamay","warr1255",3.12203737841715,-0.381797140186362,0.563805587354131
"Anguthimri","angu1242",3.12203737841715,-0.381797140186362,0.563805587354131
"Watjarri","waja1257",1.99107563987746,0.735504589264441,0.224752368662292
"Margany","marg1253",2.8628911238675,-0.547548363906176,0.50252510275283
"Gunya","guny1241",2.8628911238675,-0.547548363906176,0.50252510275283
"Tagbanwa, Aborlan","tagb1258",-0.709371833478754,-1.00599710082875,-1.97942515411132
"Dumagat, Casiguran","casi1235",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Bilaan","blaa1241",0.187221818498484,-0.593510083470662,-1.06095116201145
"Adamorobe Sign Language","adam1238",-0.203355433433015,-0.187228249604303,-0.327467600072051
"Kata Kolok","beng1239",-0.415886576553786,0.026574180964321,-0.335711298777672
"Indonesian Sign Language","indo1291",-0.203355433433015,-0.187228249604303,-0.327467600072051
"British Sign Language","brit1235",-0.415886576553786,0.026574180964321,-0.335711298777672
"Malay, Alor","alor1247",0.187221818498484,-0.593510083470662,-1.06095116201145
"Western Pantar","lamm1241",1.58132508625919,-0.024757228231087,0.711171594396361
"Tanacross","tana1290",2.17272508610205,-0.214126297849784,0.908143966257377
"Tanana, Upper","uppe1431",1.96523210924728,-0.256482434593387,0.69736777360152
"Canadian, Kutchin","cana1271",1.96523210924728,-0.256482434593387,0.69736777360152
"Tanaina","tana1289",4.29012961035624,0.0439966754789597,0.325730775368117
"Judaeo-Arabic, Fez Moroccan","jude1265",-0.31879671711881,-0.413531147275572,0.000515954815992203
"Cebuano","cebu1242",-6.40038757416448,0.43686711950569,0.389977853350658
"Tausug","taus1251",-2.40756665031877,-0.728317714350935,-0.804189468135313
"Rukai, Mantauran","ruka1240",0.507458257179389,-1.57008818387325,-0.53705357062241
"Thao","thao1240",1.41495575504582,-0.144588028639442,-0.76464077376233
"Yami","yami1254",0.116665643089691,-1.58309254910657,-1.82122379505818
"Basay","basa1287",1.55608122785582,-0.129112026465289,-0.719954006965973
"Pazeh","kulo1237",1.27877854817138,0.111821680738042,-0.739779086954409
"Selayar","sela1260",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Bambam","bamb1270",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Bugis","bugi1245",-2.40756665031877,-0.728317714350935,-0.804189468135313
"Iha 2","ihaa1241",1.63010625170359,0.263684964317947,0.921750437495546
"Mbaham","baha1258",2.96992420134658,-0.0515768041938928,0.571597046857163
"Yarik",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Kambran",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Arguni","argu1237",0.507458257179389,-1.57008818387325,-0.53705357062241
"Kusunda","kusu1250",4.56515398392183,0.353985527010595,1.49451438483635
"Asmat","asma1257",1.35918192402226,0.362247230654435,0.181649750512336
"Karen, Pwo","pwoo1239",-1.56681051867483,-0.65068965616013,-0.353349718331763
"Dulong","dulo1243",-1.05866140818514,-1.08144730335077,-0.278002631700196
"Tamang","nucl1729",-2.1462316399337,-0.330673603472499,-0.0192192936074471
"Chantyal","chan1310",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Hayu","wayu1241",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Camling","caml1239",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Jiarong","rgya1241",-1.05866140818514,-1.08144730335077,-0.278002631700196
"Lisu","lisu1250",-2.22195817147998,-0.260626211902522,-0.164288315730269
"Natchez","natc1249",0.902617829990574,-0.0685943507694162,-0.0288109554111114
"Cherokee","cher1273",0.569512081322132,-0.62471334585658,2.0127434978475
"Quapaw","guap1242",3.0879795290707,0.213225414190348,1.16449063868629
"Creek","cree1270",1.26593765692158,0.60966382700326,1.70359453336136
"Creek","cree1270",1.26593765692158,0.60966382700326,1.70359453336136
"Han","hann1241",3.06254537492236,0.0852569712103391,0.729314334130638
"Apache, Western","west2615",4.39026103962687,-0.251543920358677,0.475142215864798
"Lule","lule1238",2.81742803004346,0.174732854643279,0.882076067397111
"Agta, Central","cent2084",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Hanunoo","hanu1241",-0.0571523939976099,-1.06864616991081,-2.08485827757678
"Ibaloi","ibal1244",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Kankanaey","kank1243",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Kinaray-a","kina1250",-2.16937994463287,-0.98318531171366,-1.06911528888857
"Palawano, Brooke’s Point","broo1239",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Sinauna","remo1247",1.14162297242471,0.282015233496085,-0.49574295528658
"Sotho, Northern","soth1252",-5.3658051387282,0.381593655732427,2.45628233623744
"Mlabri","mlab1235",0.520710724768734,0.531000183370705,-0.241215062023619
"Thai Nua","tain1252",-1.9739474110575,0.187255261177287,0.19664353413723
"Ugong","ugon1239",1.30698801069386,-0.889304093312648,0.68371632621678
"Ambulas","ambu1247",1.66136788329587,-0.468634862668204,-0.185712117178738
"Auhelawa","auhe1237",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Camsá","cams1241",1.1482955387273,0.262509830278619,0.515206117367948
"Cashinahua","cash1254",0.473114979865565,-0.123729829574203,0.355991194242294
"Chin, Falam","fala1243",-1.56681051867483,-0.65068965616013,-0.353349718331763
"Chrau","chra1242",1.84852402094087,0.787518907951474,0.387704620329488
"Gwere","gwer1238",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Hmong, Southwestern Guiyang","sout2756",1.04641126247433,-0.867506868288424,0.699805461279175
"Kamviri","kamu1242",-1.13761755827721,-1.16238675440497,-0.305577658827561
"Lamalera","lama1299",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Lonwolwol","lowl1238",1.27877854817138,0.111821680738042,-0.739779086954409
"Ludian","ludi1246",1.98997873360051,-0.38528391138547,0.701369341247416
"Lun Bawang","lunb1237",-1.67226685914568,-0.896912846948131,-0.940594286793205
"West Makian","west2600",1.64920214896297,-0.339303717884165,1.03892815127897
"Maonan","maon1241",1.58929116976506,0.636397229675959,0.252378123636464
"Mehináku","mehi1240",1.55603927205764,0.655699335640805,0.247180209743362
"Illinois","miam1252",1.69422312899483,-0.33409731535357,0.848006639527732
"Misima-Paneati","misi1243",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Nahuatl, Sierra de Zacapoaxtla","high1278",-1.2596178423021,-0.0851683172104075,0.113282127234832
"Nambikuara","sout2994",5.72073586332422,6.02799179146842,-1.09081342396234
"Nambikuara","sout2994",5.45686144233105,5.87801644621025,-1.28260219815553
"Namia","nami1256",1.03617916073949,-0.821339685580756,0.716523874015636
"Nomatsiguenga","noma1263",-0.948118953494677,0.172221057118889,0.189905475749392
"Nyungar","nyun1247",3.12203737841715,-0.381797140186362,0.563805587354131
"Pingelapese","ping1243",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Rikbaktsa","rikb1245",2.53467120149033,0.0619120881096116,1.02501768710712
"Sakao","port1296",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Satawalese","sata1237",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Tapirapé","tapi1254",2.43532381058963,-0.569811607397904,-0.119037246942834
"Tikuna","ticu1245",2.84767813508829,2.35327723501613,-0.504131854152083
"Tobian","tobi1238",0.507458257179389,-1.57008818387325,-0.53705357062241
"Tokano","toka1244",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Tsoa (Tshuwau)","tsoa1238",2.46726580735026,0.419870089371372,1.18000335868618
"Ulithian","vlit1238",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Wa","waaa1245",-1.49843756196248,-0.0178717448366089,-0.171292022572728
"Goajiro","wayu1243",4.49282870148015,-1.05680787844387,2.227259287696
"Xavánte","xava1240",3.8726958150833,-0.0415366030214487,1.15500213911628
"Yokuts","yoku1255",2.94967623446021,1.06956662572878,0.829266279359379
"Ifugao",NA,-1.67226685914568,-0.896912846948131,-0.940594286793205
"Kalinga","kali1311",-2.16937994463287,-0.98318531171366,-1.06911528888857
"Tahitian","tahi1242",-4.85479644482958,0.578919958703433,1.41470133755017
"Uduk","uduk1239",0.728507282466594,0.147741418341772,0.00281916507345145
"Taiwanese","dhiv1236",-1.56681051867483,-0.65068965616013,-0.353349718331763
"Dhivehi","dhiv1236",-4.5035393433619,0.728566899979481,3.13170492159913
"Urdu","urdu1245",-4.5035393433619,0.728566899979481,3.13170492159913
"Okinawan","cent2126",-2.65122263171646,-0.437586782028439,1.94258171682448
"Gujarati","guja1252",-4.55824634772613,6.54481583450516,-1.71982893262999
"Arabic, Sudanese","suda1236",-2.21290953503301,-0.277244913639121,-0.0446866912121776
"Arabic, Bani-Hassan","hass1238",-1.86013941097116,-0.123825409606954,-0.224406241332095
"Arabic, Bani-Hassan","hass1238",-0.47282401988692,1.82360221401365,-0.621358686450798
"Arabic, Bani-Hassan","hass1238",-1.86013941097116,-0.123825409606954,-0.224406241332095
"Arabic, Bani-Hassan","hass1238",-3.27031472250911,2.54555540273214,0.761575079752662
"Arabic, Bani-Hassan","hass1238",-2.00780856623222,2.43823283888722,1.05326897072011
"Arabic, Bani-Hassan","hass1238",-4.25727231456186,0.188385931694615,1.88556053651266
"Arabic, San’ani","sana1295",-5.65331518756958,0.810716281645496,1.511442653641
"Soqotri","soqo1240",0.177358628092317,-1.14895265895972,0.296597443802699
"Pohnpeian","pohn1238",1.77045331855067,5.38233724,-2.55826311384451
"Marathi","mara1378",-2.33123778991355,0.601078385204969,-0.426045207667809
"Mixtec, Jamiltepec","jami1235",-0.216552097384773,-0.127458898427615,-0.28215492544836
